,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,Age
3616,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,14,12.5
3617,0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,9,7.5
3618,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,11,9.5
3619,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,12,10.5
3620,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,9,7.5
3621,0.655,0.455,0.17,1.275,0.583,0.303,0.33299999999999996,8,6.5
3622,0.655,0.505,0.165,1.27,0.6035,0.262,0.335,10,8.5
3623,0.66,0.53,0.175,1.5830000000000002,0.7395,0.3505,0.405,10,8.5
3624,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,9,7.5
3625,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,10,8.5
3626,0.69,0.53,0.19,1.5955,0.6779999999999999,0.331,0.48,10,8.5
3627,0.715,0.525,0.2,1.89,0.95,0.436,0.4305,10,8.5
3628,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13,11.5
3629,0.27,0.205,0.05,0.084,0.03,0.0185,0.028999999999999998,6,4.5
3630,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,7,5.5
3631,0.295,0.22,0.085,0.1285,0.0585,0.027000000000000003,0.0365,5,3.5
3632,0.3,0.225,0.075,0.1345,0.057,0.027999999999999997,0.044000000000000004,5,3.5
3633,0.3,0.22,0.065,0.1195,0.052000000000000005,0.0155,0.035,5,3.5
3634,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055,6,4.5
3635,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,6,4.5
3636,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8,6.5
3637,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6,4.5
3638,0.44,0.34,0.105,0.344,0.12300000000000001,0.081,0.125,8,6.5
3639,0.44,0.32,0.095,0.3275,0.1495,0.059000000000000004,0.1,8,6.5
3640,0.445,0.345,0.12,0.4035,0.16899999999999998,0.0825,0.13,7,5.5
3641,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,9,7.5
3642,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8,6.5
3643,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,8,6.5
3644,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,7,5.5
3645,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,9,7.5
3646,0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355,9,7.5
3647,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,8,6.5
3648,0.49,0.39,0.12,0.511,0.2205,0.10300000000000001,0.1745,9,7.5
3649,0.515,0.405,0.13,0.573,0.213,0.134,0.195,9,7.5
3650,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8,6.5
3651,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,10,8.5
3652,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,10,8.5
3653,0.53,0.425,0.13,0.7809999999999999,0.3905,0.2005,0.215,9,7.5
3654,0.53,0.42,0.14,0.6765,0.256,0.1855,0.20800000000000002,9,7.5
3655,0.53,0.41,0.125,0.769,0.34600000000000003,0.17300000000000001,0.215,9,7.5
3656,0.53,0.395,0.125,0.6235,0.2975,0.10800000000000001,0.195,11,9.5
3657,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,7,5.5
3658,0.535,0.45,0.155,0.8075,0.3655,0.14800000000000002,0.2595,10,8.5
3659,0.545,0.41,0.14,0.737,0.349,0.15,0.212,9,7.5
3660,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,10,8.5
3661,0.55,0.415,0.15,0.7915,0.3535,0.17600000000000002,0.23600000000000002,10,8.5
3662,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,8,6.5
3663,0.55,0.4,0.135,0.7170000000000001,0.3315,0.1495,0.221,9,7.5
3664,0.555,0.43,0.15,0.7829999999999999,0.345,0.1755,0.247,9,7.5
3665,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,9,7.5
3666,0.575,0.44,0.15,0.983,0.486,0.215,0.239,8,6.5
3667,0.585,0.42,0.155,1.034,0.43700000000000006,0.2225,0.32,11,9.5
3668,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,10,8.5
3669,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,9,7.5
3670,0.59,0.465,0.135,0.9895,0.4235,0.19899999999999998,0.28,8,6.5
3671,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,10,8.5
3672,0.595,0.44,0.135,0.9640000000000001,0.5005,0.1715,0.2575,10,8.5
3673,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10,8.5
3674,0.595,0.45,0.165,1.081,0.49,0.2525,0.27899999999999997,12,10.5
3675,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,10,8.5
3676,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10,8.5
3677,0.605,0.49,0.165,1.1245,0.49200000000000005,0.222,0.3555,11,9.5
3678,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,10,8.5
3679,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,10,8.5
3680,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9,7.5
3681,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,11,9.5
3682,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,11,9.5
3683,0.62,0.525,0.155,1.085,0.45399999999999996,0.1965,0.35,10,8.5
3684,0.62,0.47,0.155,0.966,0.447,0.171,0.284,11,9.5
3685,0.62,0.48,0.165,1.0855,0.48100000000000004,0.2575,0.305,10,8.5
3686,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,14,12.5
3687,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,11,9.5
3688,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,11,9.5
3689,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9,7.5
3690,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,13,11.5
3691,0.645,0.51,0.19,1.4865,0.6445,0.29600000000000004,0.425,12,10.5
3692,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,11,9.5
3693,0.65,0.495,0.17,1.276,0.6215,0.2305,0.39899999999999997,11,9.5
3694,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10,8.5
3695,0.65,0.52,0.195,1.281,0.5985,0.24600000000000002,0.3825,10,8.5
3696,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,13,11.5
3697,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,12,10.5
3698,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,10,8.5
3699,0.65,0.525,0.19,1.3685,0.5975,0.29600000000000004,0.4,11,9.5
3700,0.66,0.53,0.17,1.431,0.622,0.309,0.39799999999999996,10,8.5
3701,0.66,0.51,0.18,1.261,0.5,0.2335,0.33899999999999997,10,8.5
3702,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,11,9.5
3703,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,11,9.5
3704,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,11,9.5
3705,0.67,0.54,0.2,1.46,0.6435,0.32799999999999996,0.4165,9,7.5
3706,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,11,9.5
3707,0.675,0.51,0.17,1.527,0.809,0.318,0.341,11,9.5
3708,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,9,7.5
3709,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,10,8.5
3710,0.685,0.535,0.175,1.432,0.637,0.247,0.46,11,9.5
3711,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,11,9.5
3712,0.705,0.53,0.17,1.564,0.612,0.39399999999999996,0.44,10,8.5
3713,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,11,9.5
3714,0.725,0.56,0.185,1.7919999999999998,0.873,0.36700000000000005,0.435,11,9.5
3715,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11,9.5
3716,0.235,0.13,0.075,0.1585,0.0685,0.037000000000000005,0.0465,5,3.5
3717,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7,5.5
3718,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,7,5.5
3719,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,7,5.5
3720,0.38,0.32,0.115,0.6475,0.32299999999999995,0.1325,0.16399999999999998,7,5.5
3721,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,9,7.5
3722,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,9,7.5
3723,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,9,7.5
3724,0.485,0.365,0.15,0.9145,0.4145,0.19899999999999998,0.273,7,5.5
3725,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,9,7.5
3726,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8,6.5
3727,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,7,5.5
3728,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,10,8.5
3729,0.51,0.38,0.135,0.6809999999999999,0.3435,0.142,0.17,9,7.5
3730,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,9,7.5
3731,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,9,7.5
3732,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10,8.5
3733,0.605,0.455,0.16,1.1215,0.5329999999999999,0.273,0.271,10,8.5
3734,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,10,8.5
3735,0.615,0.475,0.15,1.0375,0.47600000000000003,0.2325,0.28300000000000003,9,7.5
3736,0.625,0.48,0.18,1.2229999999999999,0.565,0.2975,0.3375,10,8.5
3737,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,9,7.5
3738,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9,7.5
3739,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,9,7.5
3740,0.65,0.5,0.17,1.4045,0.6940000000000001,0.318,0.3235,11,9.5
3741,0.67,0.525,0.195,1.37,0.6065,0.2955,0.40700000000000003,12,10.5
3742,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525,13,11.5
3743,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,12,10.5
3744,0.275,0.205,0.065,0.10099999999999999,0.040999999999999995,0.021,0.034,5,3.5
3745,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5,3.5
3746,0.36,0.265,0.085,0.1865,0.0675,0.037000000000000005,0.0615,7,5.5
3747,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,6,4.5
3748,0.4,0.315,0.1,0.3225,0.14300000000000002,0.0735,0.091,6,4.5
3749,0.43,0.33,0.095,0.32,0.11800000000000001,0.065,0.12300000000000001,7,5.5
3750,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,8,6.5
3751,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7,5.5
3752,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,8,6.5
3753,0.475,0.36,0.11,0.452,0.191,0.099,0.13,8,6.5
3754,0.485,0.37,0.14,0.5065,0.2425,0.08800000000000001,0.1465,8,6.5
3755,0.51,0.395,0.105,0.5525,0.23399999999999999,0.127,0.165,8,6.5
3756,0.515,0.39,0.12,0.565,0.235,0.135,0.179,9,7.5
3757,0.52,0.41,0.14,0.6990000000000001,0.3395,0.129,0.1945,10,8.5
3758,0.525,0.4,0.14,0.6055,0.2605,0.10800000000000001,0.21,9,7.5
3759,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9,7.5
3760,0.53,0.425,0.13,0.7020000000000001,0.2975,0.1395,0.22,9,7.5
3761,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10,8.5
3762,0.53,0.395,0.115,0.475,0.2025,0.10099999999999999,0.14800000000000002,8,6.5
3763,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,11,9.5
3764,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10,8.5
3765,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,9,7.5
3766,0.555,0.44,0.14,0.846,0.34600000000000003,0.1715,0.2735,10,8.5
3767,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,10,8.5
3768,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,9,7.5
3769,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,9,7.5
3770,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,9,7.5
3771,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,10,8.5
3772,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,9,7.5
3773,0.575,0.46,0.15,0.927,0.33299999999999996,0.207,0.2985,9,7.5
3774,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,9,7.5
3775,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,8,6.5
3776,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13,11.5
3777,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,9,7.5
3778,0.59,0.45,0.125,0.86,0.43700000000000006,0.1515,0.245,9,7.5
3779,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,10,8.5
3780,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10,8.5
3781,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,10,8.5
3782,0.62,0.5,0.175,1.107,0.4895,0.24,0.34299999999999997,11,9.5
3783,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,12,10.5
3784,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11,9.5
3785,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,9,7.5
3786,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,10,8.5
3787,0.63,0.49,0.16,1.09,0.40700000000000003,0.22399999999999998,0.354,12,10.5
3788,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,8,6.5
3789,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10,8.5
3790,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10,8.5
3791,0.65,0.495,0.175,1.227,0.528,0.258,0.37,11,9.5
3792,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13,11.5
3793,0.665,0.525,0.18,1.5785,0.6779999999999999,0.22899999999999998,0.456,14,12.5
3794,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,10,8.5
3795,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,12,10.5
3796,0.675,0.54,0.21,1.5930000000000002,0.6859999999999999,0.318,0.45,11,9.5
3797,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13,11.5
3798,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,10,8.5
3799,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,11,9.5
3800,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,12,10.5
3801,0.205,0.155,0.045,0.0495,0.0235,0.011000000000000001,0.013999999999999999,3,1.5
3802,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,6,4.5
3803,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7,5.5
3804,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,7,5.5
3805,0.425,0.305,0.11,0.359,0.17300000000000001,0.0875,0.0975,9,7.5
3806,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8,6.5
3807,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8,6.5
3808,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10,8.5
3809,0.52,0.375,0.135,0.5375,0.221,0.11699999999999999,0.17,8,6.5
3810,0.525,0.4,0.125,0.5655,0.2435,0.11900000000000001,0.175,8,6.5
3811,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9,7.5
3812,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,12,10.5
3813,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8,6.5
3814,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6,4.5
3815,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,8,6.5
3816,0.465,0.355,0.12,0.5315,0.2725,0.09699999999999999,0.1395,8,6.5
3817,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,8,6.5
3818,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9,7.5
3819,0.57,0.45,0.14,0.9275,0.47700000000000004,0.1605,0.2515,8,6.5
3820,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,10,8.5
3821,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,10,8.5
3822,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.35600000000000004,9,7.5
3823,0.615,0.455,0.135,1.0590000000000002,0.4735,0.263,0.27399999999999997,9,7.5
3824,0.62,0.46,0.17,1.127,0.535,0.2635,0.29600000000000004,7,5.5
3825,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,11,9.5
3826,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10,8.5
3827,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,11,9.5
3828,0.68,0.52,0.175,1.5430000000000001,0.7525,0.35100000000000003,0.374,11,9.5
3829,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,12,10.5
3830,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,14,12.5
3831,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10,8.5
3832,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,14,12.5
3833,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,11,9.5
3834,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6,4.5
3835,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,7,5.5
3836,0.41,0.325,0.1,0.3555,0.146,0.07200000000000001,0.105,9,7.5
3837,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,4,2.5
3838,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8,6.5
3839,0.52,0.425,0.125,0.79,0.37200000000000005,0.205,0.19,8,6.5
3840,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,9,7.5
3841,0.5,0.42,0.125,0.62,0.255,0.15,0.205,11,9.5
3842,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,9,7.5
3843,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16,14.5
3844,0.57,0.45,0.155,0.91,0.326,0.1895,0.355,14,12.5
3845,0.455,0.35,0.105,0.41600000000000004,0.1625,0.09699999999999999,0.145,11,9.5
3846,0.37,0.275,0.085,0.2045,0.096,0.055999999999999994,0.08,6,4.5
3847,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9,7.5
3848,0.675,0.535,0.22,1.604,0.6175,0.4255,0.45299999999999996,14,12.5
3849,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,6,4.5
3850,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,7,5.5
3851,0.56,0.44,0.13,0.8255,0.2425,0.20199999999999999,0.285,10,8.5
3852,0.55,0.41,0.15,0.785,0.282,0.18600000000000003,0.275,12,10.5
3853,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,9,7.5
3854,0.485,0.4,0.155,0.731,0.23600000000000002,0.183,0.255,11,9.5
3855,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,8,6.5
3856,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,9,7.5
3857,0.655,0.515,0.2,1.3730000000000002,0.44299999999999995,0.3375,0.49,16,14.5
3858,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,12,10.5
3859,0.57,0.44,0.19,1.018,0.447,0.207,0.265,9,7.5
3860,0.55,0.465,0.15,1.082,0.3575,0.19399999999999998,0.19,14,12.5
3861,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14,12.5
3862,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,10,8.5
3863,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18,16.5
3864,0.32,0.235,0.065,0.1385,0.057999999999999996,0.0225,0.05,5,3.5
3865,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,19,17.5
3866,0.525,0.43,0.165,0.7170000000000001,0.289,0.1745,0.195,10,8.5
3867,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15,13.5
3868,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,8,6.5
3869,0.49,0.385,0.16,0.6559999999999999,0.2455,0.171,0.205,9,7.5
3870,0.545,0.44,0.165,0.7440000000000001,0.2875,0.204,0.25,15,13.5
3871,0.45,0.36,0.11,0.447,0.203,0.08199999999999999,0.13,12,10.5
3872,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,9,7.5
3873,0.33,0.25,0.075,0.1405,0.055999999999999994,0.035,0.05,5,3.5
3874,0.525,0.41,0.15,0.708,0.27399999999999997,0.151,0.25,12,10.5
3875,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,9,7.5
3876,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365,16,14.5
3877,0.645,0.5,0.225,1.626,0.5870000000000001,0.4055,0.41,15,13.5
3878,0.45,0.355,0.115,0.478,0.18,0.1185,0.155,10,8.5
3879,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,15,13.5
3880,0.38,0.3,0.1,0.28600000000000003,0.1305,0.055999999999999994,0.09,7,5.5
3881,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10,8.5
3882,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,15,13.5
3883,0.54,0.425,0.12,0.8170000000000001,0.2945,0.153,0.195,10,8.5
3884,0.29,0.225,0.075,0.152,0.071,0.059000000000000004,0.045,9,7.5
3885,0.41,0.33,0.105,0.335,0.1525,0.07400000000000001,0.11,7,5.5
3886,0.46,0.375,0.12,0.4915,0.2205,0.08800000000000001,0.17,7,5.5
3887,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9,7.5
3888,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12,10.5
3889,0.62,0.5,0.2,1.2209999999999999,0.4605,0.263,0.43,12,10.5
3890,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,16,14.5
3891,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12,10.5
3892,0.5,0.4,0.15,0.8085,0.273,0.11199999999999999,0.295,13,11.5
3893,0.435,0.355,0.125,0.4075,0.1535,0.07400000000000001,0.165,9,7.5
3894,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,12,10.5
3895,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13,11.5
3896,0.76,0.575,0.19,1.829,0.7035,0.386,0.56,14,12.5
3897,0.615,0.5,0.165,1.1765,0.488,0.244,0.345,17,15.5
3898,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,10,8.5
3899,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4,2.5
3900,0.445,0.345,0.14,0.47600000000000003,0.2055,0.1015,0.1085,15,13.5
3901,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12,10.5
3902,0.16,0.12,0.02,0.018000000000000002,0.0075,0.0045,0.005,4,2.5
3903,0.635,0.48,0.235,1.064,0.413,0.228,0.36,16,14.5
3904,0.575,0.47,0.165,0.853,0.292,0.179,0.35,16,14.5
3905,0.38,0.27,0.095,0.21899999999999997,0.0835,0.0515,0.07,6,4.5
3906,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4,2.5
3907,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,13,11.5
3908,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,9,7.5
3909,0.455,0.375,0.125,0.45799999999999996,0.1985,0.111,0.12,10,8.5
3910,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,13,11.5
3911,0.355,0.27,0.1,0.21600000000000003,0.083,0.037000000000000005,0.075,10,8.5
3912,0.52,0.405,0.14,0.6765,0.2865,0.146,0.205,15,13.5
3913,0.54,0.4,0.145,0.757,0.315,0.18100000000000002,0.215,11,9.5
3914,0.52,0.39,0.14,0.7325,0.2415,0.14400000000000002,0.26,19,17.5
3915,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,11,9.5
3916,0.52,0.41,0.16,0.7120000000000001,0.2845,0.153,0.225,10,8.5
3917,0.615,0.46,0.19,1.0659999999999998,0.4335,0.226,0.33,13,11.5
3918,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18,16.5
3919,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275,11,9.5
3920,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8,6.5
3921,0.375,0.28,0.095,0.2225,0.0875,0.043,0.08,10,8.5
3922,0.525,0.4,0.14,0.6955,0.2405,0.16,0.253,10,8.5
3923,0.395,0.28,0.08,0.266,0.0995,0.066,0.09,12,10.5
3924,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,20,18.5
3925,0.47,0.35,0.115,0.48700000000000004,0.1955,0.127,0.155,8,6.5
3926,0.58,0.42,0.16,0.728,0.2725,0.19,0.19,14,12.5
3927,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18,12,10.5
3928,0.725,0.55,0.22,2.0495,0.7735,0.4405,0.655,10,8.5
3929,0.65,0.515,0.215,1.4980000000000002,0.564,0.32299999999999995,0.425,16,14.5
3930,0.67,0.535,0.185,1.597,0.6275,0.35,0.47,21,19.5
3931,0.55,0.44,0.165,0.8605,0.312,0.16899999999999998,0.3,17,15.5
3932,0.49,0.37,0.115,0.541,0.171,0.1175,0.185,11,9.5
3933,0.235,0.18,0.06,0.057999999999999996,0.022000000000000002,0.0145,0.018000000000000002,6,4.5
3934,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,5,3.5
3935,0.52,0.41,0.115,0.77,0.263,0.157,0.26,11,9.5
3936,0.475,0.4,0.115,0.541,0.18600000000000003,0.1025,0.21,13,11.5
3937,0.53,0.425,0.11,0.7390000000000001,0.237,0.161,0.295,13,11.5
3938,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,10,8.5
3939,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25,14,12.5
3940,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19,11,9.5
3941,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355,15,13.5
3942,0.525,0.4,0.115,0.6295,0.2555,0.14400000000000002,0.18,11,9.5
3943,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4,14,12.5
3944,0.55,0.44,0.16,0.991,0.348,0.168,0.375,20,18.5
3945,0.235,0.175,0.065,0.0615,0.0205,0.02,0.019,6,4.5
3946,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25,13,11.5
3947,0.475,0.365,0.14,0.6175,0.20199999999999999,0.1445,0.19,16,14.5
3948,0.53,0.4,0.165,0.772,0.2855,0.1975,0.23,12,10.5
3949,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27,13,11.5
3950,0.53,0.425,0.13,0.7170000000000001,0.2115,0.166,0.255,13,11.5
3951,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,13,11.5
3952,0.315,0.235,0.08,0.18,0.08,0.045,0.047,5,3.5
3953,0.465,0.355,0.12,0.5805,0.255,0.0915,0.184,8,6.5
3954,0.485,0.385,0.105,0.556,0.29600000000000004,0.10400000000000001,0.133,7,5.5
3955,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775,9,7.5
3956,0.515,0.395,0.14,0.6859999999999999,0.281,0.1255,0.22,12,10.5
3957,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263,10,8.5
